Texas A&M University College Station;University of Colorado Boulder;University of Florida;Got ;University of North Carolina Charlotte;University of South Florida;University of Texas Dallas;Iowa State University;|University of Colorado Boulder;University of Florida;Got ;University of North Carolina Charlotte;University of South Florida;University of Texas Dallas;
Florida International University;Louisiana State University Baton Rouge;Northwest Missouri State University;University of Houston Clear Lake;University of North Carolina Charlotte;University of Texas Arlington;Mississippi State University;|Florida International University;Louisiana State University Baton Rouge;Northwest Missouri State University;University of Houston Clear Lake;University of North Carolina Charlotte;University of Texas Arlington;
"Arkansas State University| Jonesboro;California State University Los Angeles;Golden Gate University;National University;Pittsburg State University;Wichita State University;"|"Arkansas State University| Jonesboro;California State University Los Angeles;Golden Gate University;National University;Pittsburg State University;Wichita State University;"
University of Cincinnati;University of Illinois Chicago;University of Texas Dallas;North Carolina State University;SUNY Stony Brook;University of Florida;|University of Cincinnati;University of Illinois Chicago;University of Texas Dallas;
|
SUNY Stony Brook;University of California San Diego;University of Massachusetts Amherst;University of Pennsylvania;|SUNY Stony Brook;
New York University;Polytechnic University of New York;University of Chicago;|New York University;Polytechnic University of New York;University of Chicago;
North Carolina State University;Ohio State University Columbus;University of Florida;;SUNY Stony Brook;University of California Santa Barbara;University of Texas Austin;Virginia Polytechnic Institute and State University;|North Carolina State University;Ohio State University Columbus;University of Florida;;
University of Southern California;Indiana University-Bloomington;Rochester Institute of Technology;Syracuse University;SUNY Stony Brook;University of California Santa Cruz;|Indiana University-Bloomington;Rochester Institute of Technology;Syracuse University;
Syracuse University;Texas A&M University College Station;University of Minnesota Twin Cities;Clemson University;University of Texas Dallas;SUNY Buffalo;University of Florida;|Clemson University;University of Texas Dallas;
University of Florida;University of Southern California;New York University;North Carolina State University;SUNY Stony Brook;Columbia University;Cornell University;University of Pennsylvania;|New York University;North Carolina State University;SUNY Stony Brook;
New York University;Brown University;Carnegie Mellon University;Cornell University;Georgia Institute of Technology;Purdue University;University of California Berkeley;University of California Los Angeles;University of California San Diego;University of Michigan Ann Arbor;University of Pennsylvania;University of Wisconsin Madison;|New York University;
California Institute of Technology;Massachusetts Institute of Technology;Rice University;Stanford University;Texas A&M University College Station;University of California Berkeley;University of California Irvine;University of California Los Angeles;University of California San Diego;University of California Santa Barbara;University of Texas Austin;University of Washington;|
|
Johns Hopkins University;University of Pennsylvania;|Johns Hopkins University;University of Pennsylvania;
|
Drexel University;Florida International University;;Illinois Institute of Technology;SUNY Buffalo;University of Florida;University of Louisiana Lafayette;University of Maryland Baltimore;University of Minnesota Twin Cities;|;
University of Southern California;New York University;North Carolina State University;Rochester Institute of Technology;Rutgers University New Brunswick/Piscataway;Georgia Institute of Technology;University of California San Diego;University of California Santa Barbara;University of Florida;University of Minnesota Twin Cities;|New York University;North Carolina State University;Rochester Institute of Technology;Rutgers University New Brunswick/Piscataway;
Arizona State University;California Institute of Technology;University of California Los Angeles;|
Georgia Institute of Technology;University of Illinois Urbana-Champaign;University of Minnesota Twin Cities;University of Pennsylvania;University of Texas Austin;University of Wisconsin Madison;|Georgia Institute of Technology;
Syracuse University;University of Louisiana Lafayette;University of Texas Dallas;Wayne State University;SUNY Buffalo;|Syracuse University;University of Louisiana Lafayette;University of Texas Dallas;Wayne State University;
Arizona State University;SUNY Stony Brook;University of California Irvine;University of Southern California;Columbia University;Georgia Institute of Technology;North Carolina State University;Rutgers University;University of California Los Angeles;University of California San Diego;University of Florida;|Arizona State University;SUNY Stony Brook;University of California Irvine;University of Southern California;
Arizona State University;SUNY Buffalo;North Carolina State University;San Jose State University;University of Southern California;|Arizona State University;SUNY Buffalo;
