Arizona State University;Carnegie Mellon University;Cornell University;Duke University;Florida State University;George Washington University at Mount Vernon College;Georgia Institute of Technology;Illinois Institute of Technology;Johns Hopkins University;Michigan State University;Ohio State University Columbus;Pennsylvania State University;Princeton University;Purdue University;Rensselaer Polytechnic Institute;SUNY Buffalo;Syracuse University;Texas A&M University College Station;University of Maryland College Park;University of Michigan Ann Arbor;University of Minnesota Twin Cities;University of Pennsylvania;University of Southern California;University of Texas Arlington;University of Texas Austin;University of Wisconsin Madison;|
Georgia Institute of Technology;University of Michigan Ann Arbor;Virginia Polytechnic Institute and State University;|
Michigan Technological University;Old Dominion University;Tennessee Technological University;University of North Carolina Charlotte;Wayne State University;Auburn University;|
|
Illinois Institute of Technology;Texas Tech University;University of Illinois Chicago;University of Texas Arlington;Clemson University;Michigan Technological University;SUNY Buffalo;University of Florida;University of Houston main campus;|Texas Tech University;University of Illinois Chicago;University of Texas Arlington;
Virginia Polytechnic Institute and State University;;Purdue University;University of Illinois Urbana-Champaign;University of Texas Austin;|Virginia Polytechnic Institute and State University;;
Michigan State University;North Carolina State University;Illinois Institute of Technology;Michigan Technological University;Polytechnic University of New York;SUNY College at Buffalo (Buffalo State College);|Illinois Institute of Technology;Michigan Technological University;Polytechnic University of New York;SUNY College at Buffalo (Buffalo State College);
University of Florida;Pennsylvania State University;University of California Berkeley;University of Texas Austin;University of Washington;|University of Florida;
|
Arizona State University;University of Florida;University of Illinois Chicago;Ohio State University Columbus;University of Illinois Urbana-Champaign;|Arizona State University;University of Florida;University of Illinois Chicago;
Wayne State University;|
Belmont University;California Institute of Technology;Colorado State University;Colorado Technical University;Crichton College;King College;National Technological University;San Francisco State University;Stanford University;Tennessee State University;Texas State University;Texas Tech University;University of Colorado Denver;University of Denver;University of San Francisco;University of Southern California;University of Tennessee;|
Louisiana State University Baton Rouge;Michigan Technological University;Texas Tech University;University of North Carolina Charlotte;|
Arizona State University;Michigan State University;North Carolina State University;Ohio State University Columbus;University of Cincinnati;University of Colorado Boulder;University of Florida;University of Kentucky;University of Pennsylvania;University of Virginia;Virginia Polytechnic Institute and State University;|
|
|
North Carolina State University;University of Illinois Urbana-Champaign;|
Clemson University;North Carolina State University;Ohio State University Columbus;Ohio State University Lima;Ohio State University Mansfield;Ohio State University Marion;Pennsylvania State University University Park (main campus);Texas A&M University College Station;University of Maryland College Park;University of Wisconsin Madison;|
Carnegie Mellon University;Georgia Institute of Technology;Purdue University;Texas A&M University College Station;University of Illinois Urbana-Champaign;University of Michigan Ann Arbor;University of Pennsylvania;University of Texas Austin;|
