800	470	3	100	7.86
720	560	3	?	6.24
800	530	3	?	9.04
750	540	2.5	82	6.128
800	530	4.5	109	6.4
?	?	?	?	5.2
800	330	2.5	83	8.44
?	?	?	?	6.9
?	?	?	114	8
665	340	3	?	7.198
770	450	3.5	89	6.62
760	395	?	100	7.045
740	390	3	100	6.73
780	540	3	?	?
?	?	?	?	?
705	435	3	?	7.5
?	?	?	?	8.23
730	540	3	?	7.7
?	?	?	?	7.91
680	450	2.5	88	7.4
800	330	1.5	79	?
690	485	4	106	6.5
780	320	3	93	7.78
660	310	2.5	?	?
800	230	2.5	?	6.5
?	?	?	?	?
690	390	?	?	7.45
780	570	4	106	8.8
750	410	3.5	96	5.8
770	590	2.5	100	8.3
750	590	3.5	112	5.9
705	300	2	?	6
?	?	?	?	?
730	435	3	?	7.46
750	420	3.5	?	6.2
690	330	2.5	?	6.7
740	300	3	?	7.2
780	660	4.5	112	8.11
760	580	3	100	?
770	660	3.5	106	8.08
750	435	2.5	?	7.8
800	520	3	96	7.6
770	250	2	?	7
790	400	4	91	6.981
760	380	3.5	98	7.6
800	485	4.5	108	9
555	395	2	?	6
485	370	3	?	5.89
?	?	?	?	7.8
770	450	3	104	6.98
760	450	3	97	7.6
760	550	4	111	6.5
800	485	4	106	8.32
680	395	3	94	?
770	545	4	112	7.7
790	560	3	93	7.5
?	?	?	?	6.6
644	340	3	89	6.203
780	510	3	89	7.6
?	?	?	?	7.98
690	460	3	94	7
720	380	2.5	86	7.6
690	310	2.5	79	8.311
780	420	3	?	7.1
760	410	3	80	8.2
790	450	?	?	?
800	520	?	105	?
640	340	2.5	84	?
760	395	3	81	7.91
595	290	3	68	5.9
730	465	3.5	?	7.52
760	500	4	95	7.77
?	?	?	?	?
770	410	3.5	97	7.1
790	395	3.5	95	8.3
535	500	2.5	83	6.33
790	560	4	111	8.705
630	390	3.5	?	6.7
?	?	?	?	?
700	290	2.5	?	7.7
790	590	4.5	113	8.49
?	?	?	79	5.67
?	?	?	?	8.38
?	?	?	?	8.1
?	?	?	?	6.78
?	?	?	?	?
730	515	3	104	?
?	?	?	?	?
800	450	3.5	98	7.6
780	650	4	102	7.9
